geoid,pop_women,pop,pop_white,pop_black,pop_natam,pop_asian,pop_pacific,pop_hisplat,pop_edu_total,pop_edu_no_hs,pop_edu_hs,pop_edu_some_college,pop_edu_college,pop_edu_grad,employees_muni,employees_state,employees_fed,median_income,income_inequality,pop_labor_force,pop_unemployed,median_monthly_housing_cost,pop_age_65_plus,pop_some_college
250250709002,0.6976998904709748,913,0.4348302300109529,0.3023001095290252,0,0.11171960569550932,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33424,NA,579,0.06044905008635579,NA,0.1851040525739321,NA
250250711011,0.5216104203670812,1689,0.5606867969212552,0.04440497335701599,0.015985790408525755,0.26228537596210777,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74755,NA,1077,0.04735376044568245,NA,0.1053878034339846,NA
250250711012,0.5124099279423538,1249,0.6589271417133707,0.10968775020016013,0,0.14731785428342675,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111528,NA,766,0.048302872062663184,NA,0.08726981585268215,NA
250250711013,0.3857965451055662,1042,0.3934740882917466,0.30422264875239924,0,0.12284069097888675,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22336,NA,444,0.13513513513513514,NA,0.09309021113243762,NA
250250712011,0.43650410429744085,2071,0.7131820376629647,0.05987445678416224,0.013037180106228875,0.15934331240946403,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129306,NA,1258,0.14308426073131955,NA,0.19314340898116852,NA
250250712012,0.5208588957055215,1630,0.3116564417177914,0.3098159509202454,0,0.050920245398773004,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14342,NA,618,0.1650485436893204,NA,0.1687116564417178,NA
250250801001,0.3016112789526687,1986,0.22457200402819738,0.46324269889224573,0.007049345417925478,0.017623363544813697,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33594,NA,555,0.1063063063063063,NA,0.06394763343403827,NA
250250801002,0.6828309305373526,763,0.07208387942332896,0.63564875491481,0.06684141546526867,0.01310615989515072,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29398,NA,336,0.11607142857142858,NA,0.1349934469200524,NA
250250803001,0.5732426303854875,2205,0.12154195011337869,0.7097505668934241,0.009523809523809525,0.024036281179138322,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42617,NA,1134,0.053791887125220456,NA,0.061224489795918366,NA
250250804011,0.4777777777777778,1440,0.2111111111111111,0.5736111111111111,0,0.035416666666666666,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27273,NA,676,0.15236686390532544,NA,0.13541666666666666,NA
250250804012,0.455,1600,0.1825,0.39875,0.005625,0.013125,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14915,NA,591,0.06260575296108291,NA,0.151875,NA
250250805001,0.3979591836734694,1078,0.18923933209647495,0.4461966604823748,0,0.13172541743970315,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34150,NA,546,0.06227106227106227,NA,0.0686456400742115,NA
250250805002,0.5919904837430611,2522,0.11776367961934972,0.4746233148295004,0,0.025376685170499604,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23882,NA,1042,0.10652591170825336,NA,0.0880253766851705,NA
250250806011,0.5334426229508197,3050,0.5137704918032787,0.15377049180327867,0.014754098360655738,0.26721311475409837,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27241,NA,1757,0.2686397268070575,NA,0.02459016393442623,NA
250250806012,0.6541889483065954,561,0.1711229946524064,0.6488413547237076,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14234,NA,220,0.22272727272727272,NA,0.11586452762923351,NA
250250806013,0.6228710462287105,411,0.18004866180048662,0.6447688564476886,0.014598540145985401,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9185,NA,122,0.12295081967213115,NA,0.24087591240875914,NA
250250808011,0.4700493305144468,2838,0.5341789992952783,0.21000704721634955,0,0.061663143058491895,0.0024665257223396757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11484,NA,1216,0.17598684210526316,NA,0.023608174770965468,NA
250250808012,0.4959261271048343,1841,0.24714828897338403,0.4035850081477458,0,0.1548071700162955,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30938,NA,1079,0.22520852641334568,NA,0.07170016295491581,NA
250250809001,0.4309053778080327,1469,0.4132062627637849,0.09326072157930565,0,0.4132062627637849,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58125,NA,818,0.013447432762836185,NA,0.13886997957794417,NA
250250809002,0.43082191780821916,1460,0.8246575342465754,0.04246575342465753,0.021232876712328767,0.07123287671232877,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65402,NA,982,0.06924643584521385,NA,0.04452054794520548,NA
250250809003,0.3409436834094368,657,0.7853881278538812,0.0182648401826484,0,0.1643835616438356,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87277,NA,421,0.021377672209026127,NA,0.0502283105022831,NA
250250810011,0.6010928961748634,549,0.2222222222222222,0.2568306010928962,0,0.43169398907103823,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245,0.06938775510204082,NA,0.17122040072859745,NA
250250810012,0.4847986852917009,2434,0.2465078060805259,0.23664749383730485,0,0.3266228430566968,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23221,NA,1030,0,NA,0.18734593262119967,NA
