geoid,pop_women,pop,pop_white,pop_black,pop_natam,pop_asian,pop_pacific,pop_hisplat,pop_edu_total,pop_edu_no_hs,pop_edu_hs,pop_edu_some_college,pop_edu_college,pop_edu_grad,employees_muni,employees_state,employees_fed,median_income,income_inequality,pop_labor_force,pop_unemployed,median_monthly_housing_cost,pop_age_65_plus,pop_some_college
25025081400,0.5054719562243503,2924,0.4333105335157319,0.4384404924760602,0,0.07181942544459645,0,0.13611491108071136,1808,183,304,454,536,331,0.0280437756497948,0.02667578659370725,0.018467852257181942,55909,0.5127,1919,0.07347576862949452,1610,0.09644322845417237,0.4517783857729138
25025081500,0.6084788029925187,2807,0.1617385108656929,0.5614535090844318,0.0057000356252226575,0.019593872461702886,0.004275026718916993,0.24438902743142144,1762,475,521,311,320,135,0.033843961524759526,0.009262557890986818,0.013893836836480229,36464,0.5495,1436,0.14066852367688024,1192,0.08977556109725686,0.2728892055575347
25025081700,0.5839598997493735,3990,0.05714285714285714,0.6714285714285714,0.07644110275689223,0.010776942355889725,0,0.27593984962406015,2537,653,686,643,346,209,0.03859649122807018,0.02531328320802005,0.006015037593984963,32183,0.5639,1927,0.1193565127140633,1070,0.13709273182957393,0.30025062656641605
25025081800,0.5512121212121213,3300,0.06666666666666667,0.5833333333333334,0,0.005151515151515152,0,0.3593939393939394,2024,420,544,622,224,214,0.03272727272727273,0.012424242424242424,0.006060606060606061,30767,0.5379,1607,0.14685749844430615,1131,0.11515151515151516,0.3212121212121212
25025081900,0.556695464362851,3704,0.1490280777537797,0.6808855291576674,0,0,0,0.3180345572354212,2315,366,711,699,373,166,0.03536717062634989,0.02456803455723542,0.01565874730021598,27745,0.5991,1926,0.09813084112149532,1174,0.12068034557235421,0.33423326133909287
25025082000,0.5428237357497807,3421,0.143817597193803,0.6793335282081263,0,0.005261619409529378,0,0.24817304881613564,2112,318,640,477,479,198,0.04355451622332651,0.018415667933352822,0.0043846828412744815,43077,0.4847,1603,0.08733624454148471,1321,0.14878690441391407,0.33732826658871673
25025082100,0.5566855618539513,5998,0.12004001333777926,0.5821940646882294,0,0,0,0.3096032010670223,4226,795,1563,1230,325,313,0.03701233744581527,0.0051683894631543844,0,25125,0.5751,2806,0.0955096222380613,780,0.1503834611537179,0.3114371457152384
25025090100,0.4982093115797851,5026,0.07302029446876243,0.6581774771189813,0,0.016912057302029448,0,0.35057699960206923,3075,690,972,941,324,148,0.016116195781933945,0.007361719060883406,0.015121368881814564,34195,0.4897,2549,0.11220086308356218,1177,0.10465578989255869,0.2811380819737366
25025090200,0.502129471890971,2348,0.12308347529812606,0.6281942078364565,0,0.0034071550255536627,0,0.35689948892674617,1326,337,443,337,163,46,0.03534923339011925,0.016183986371379896,0.0068143100511073255,26755,0.5183,925,0.14162162162162162,1151,0.098381601362862,0.23253833049403747
25025090300,0.5237479806138934,3095,0.15315024232633279,0.6420032310177706,0,0,0,0.34894991922455576,1775,302,793,404,204,72,0.014539579967689823,0.01841680129240711,0.012277867528271405,30975,0.5,1287,0.09634809634809635,1168,0.1037156704361874,0.2197092084006462
25025090400,0.542083712465878,4396,0.0675614194722475,0.7022292993630573,0,0.019563239308462238,0,0.41628753412192904,2756,669,845,727,294,221,0.029572338489535943,0.04253867151956324,0.011146496815286623,38750,0.5012,2572,0.12052877138413685,1072,0.0905368516833485,0.2825295723384895
25025090600,0.44306569343065694,2740,0.10474452554744526,0.6740875912408759,0.0018248175182481751,0.061313868613138686,0,0.181021897810219,1735,459,618,389,193,76,0.02664233576642336,0.010583941605839416,0.004379562043795621,50117,0.4486,1595,0.15987460815047022,1385,0.07554744525547445,0.24014598540145984
25025090700,0.4592573491490459,3878,0.7650850954100051,0.08380608561113977,0,0.07632800412583807,0,0.10211449200618876,3214,433,684,487,1080,530,0.0368746776689015,0.021660649819494584,0.007220216606498195,70346,0.4809,2413,0.06837961044343141,1582,0.13795771015987623,0.5407426508509541
25025090901,0.505338078291815,3653,0.35970435258691486,0.12729263618943334,0.010676156583629894,0.2679989050095812,0,0.33588831097727895,1792,226,214,340,482,530,0.01587736107309061,0.0038324664659184233,0.005474952094169176,25662,0.5939,1789,0.07825600894354388,2014,0.06788940596769778,0.3701067615658363
25025091001,0.5420063807160581,2821,0.5568947181850408,0.2250974831619993,0.0021269053527118043,0.20524636653668912,0,0.04466501240694789,2367,261,367,271,792,676,0.05175469691598724,0.030485643388869197,0.01098901098901099,94896,0.4499,1918,0.05787278415015641,1666,0.11875221552640908,0.6164480680609713
25025091100,0.48941469489414696,4818,0.5633042756330428,0.07513491075134911,0.0014528850145288502,0.24885844748858446,0,0.08717310087173101,3779,489,724,623,1338,605,0.047322540473225407,0.034869240348692404,0.0024906600249066002,84972,0.4359,3179,0.02988361119849009,1793,0.11228725612287256,0.5325861353258613
25025091200,0.41955555555555557,3375,0.4782222222222222,0.26814814814814814,0.0071111111111111115,0.14014814814814816,0,0.1754074074074074,2635,402,635,526,673,399,0.017185185185185185,0.006222222222222222,0.011555555555555555,87292,0.472,2100,0.08714285714285715,1483,0.10014814814814815,0.4734814814814815
25025091300,0.507473841554559,2676,0.15657698056801195,0.6741405082212257,0.008221225710014948,0.042227204783258594,0,0.23094170403587444,1608,418,521,376,257,36,0.03736920777279522,0.007847533632286996,0.002242152466367713,41020,0.4856,1447,0.05114029025570145,1244,0.10276532137518685,0.25
25025091400,0.49845869297163997,3244,0.1374845869297164,0.5070900123304563,0,0.014180024660912454,0,0.374845869297164,2194,509,686,609,262,128,0.0345252774352651,0.013563501849568433,0.010172626387176326,45388,0.62,1760,0.1125,1172,0.10819975339087547,0.30795314426633785
25025091500,0.5460323574730355,5192,0.1714175654853621,0.5379429892141756,0,0.03832819722650231,0,0.27619414483821264,3351,916,1124,616,438,257,0.02580893682588598,0.013482280431432974,0.008281972265023113,53651,0.5964,2794,0.1485325697924123,1435,0.11286594761171033,0.25250385208012327
25025091600,0.4839753965684688,3089,0.19876982842343802,0.37714470702492714,0,0.3107801877630301,0,0.16704435092262868,2019,371,647,538,275,188,0.052767886047264484,0.022984784719974102,0,47317,0.427,1823,0.08337904552934723,1414,0.08870184525736484,0.3240530916154095
25025091700,0.5564738292011019,3267,0.08509335782063054,0.6657483930211203,0.003367003367003367,0.09121518212427303,0,0.18089990817263543,2069,626,530,486,298,129,0.04071013161922253,0.026323844505662688,0.0042852770125497396,49800,0.4879,1848,0.1266233766233766,1525,0.1095806550352005,0.27946127946127947
25025091800,0.5311539536183292,3579,0.0586756077116513,0.6658284436993573,0.0075440067057837385,0.022632020117351215,0,0.23218776194467727,2186,471,1026,550,79,60,0.010338083263481419,0.012014529198100027,0.012573344509639563,33784,0.4775,1889,0.12440444679724721,1432,0.09527801061749092,0.19251187482537022
25025091900,0.5545494699646644,4528,0.15613957597173145,0.717756183745583,0,0,0,0.31470848056537104,2949,565,1433,595,227,129,0.04858657243816254,0.012367491166077738,0.02075971731448763,54375,0.4903,2367,0.14659907055344318,1626,0.1247791519434629,0.21002650176678445
25025092000,0.5474060822898033,5590,0.17209302325581396,0.6323792486583184,0.00554561717352415,0.11019677996422182,0,0.21091234347048302,3777,862,1335,865,523,192,0.028980322003577818,0.014132379248658318,0.004293381037567084,57214,0.4195,3183,0.11404335532516494,1617,0.12790697674418605,0.2826475849731664
25025092101,0.48845786094795796,7321,0.3009151755224696,0.21322223739926238,0.003278240677503073,0.38874470700723945,0,0.10394754814915995,5538,1371,1662,1120,822,563,0.0657014069116241,0.010107908755634476,0.002595273869689933,56149,0.5123,4291,0.038918666977394545,1673,0.10831853571916406,0.34216637071438327
25025092200,0.514320536258379,3282,0.2858013406459476,0.40615478366849483,3.046922608165753e-4,0.19896404631322365,0,0.15478366849482023,2257,307,580,591,409,370,0.03290676416819013,0.006093845216331505,0.010054844606946984,71683,0.4072,2013,0.018877297565822158,1563,0.13254113345521024,0.4174283973187081
25025092300,0.5678187627069416,3443,0.12953819343595702,0.7914609352309033,0.006099331977926227,0.009003775776938717,0,0.28056927098460643,2146,418,677,647,297,107,0.04356665698518734,0.022654661632297415,0.00261399941911124,55469,0.4447,1846,0.07475622968580715,1671,0.11327330816148708,0.3052570432762126
25025092400,0.5774208638702635,6413,0.11710587868392328,0.7444253859348199,0.009511928894433183,0.007016996725401528,0,0.35989396538281615,3626,659,1438,1081,405,43,0.026664587556525808,0.005145797598627788,0.006705130204272571,33591,0.4864,2931,0.0822244967587854,998,0.12318727584593794,0.23842195540308747
25025100100,0.5853415086268359,7013,0.10223869955796377,0.7889633537715671,0.0029944388991872237,0.01269071723941252,0,0.2532439754741195,4189,792,1407,1267,614,109,0.01183516326821617,0.017111079423926992,0.013688863539141595,28659,0.5381,3253,0.07900399631109745,1270,0.11706830172536717,0.2837587337801226
25025100200,0.5399639423076923,3328,0.1084735576923077,0.8353365384615384,0,0.011117788461538462,0,0.16256009615384615,1998,418,686,594,223,77,0.039663461538461536,0.015925480769230768,0.007512019230769231,53269,0.4883,1705,0.12551319648093842,1795,0.08924278846153846,0.2686298076923077
25025100300,0.5967228038233955,4394,0.047337278106508875,0.83340919435594,0,0.026854802002730997,0,0.08010923987255349,2791,507,937,876,302,169,0.02002730996813837,0.012517068730086482,0.00432407828857533,51645,0.5267,2289,0.07339449541284404,1729,0.13154301319981793,0.3065543923532089
25025100400,0.5697019867549669,6040,0.22880794701986754,0.56158940397351,0.0011589403973509935,0.08245033112582781,0,0.24254966887417218,3800,791,1191,887,570,361,0.03543046357615894,0.023178807947019868,0.016059602649006622,68194,0.4727,3186,0.07689893283113622,1604,0.1390728476821192,0.30099337748344374
25025100500,0.5512607579646686,6623,0.26090895364638383,0.5770798731692587,0,0.08893250792692134,0,0.1765061150536011,4546,863,1241,1048,753,641,0.0335195530726257,0.008002415823644873,0.0024158236448739243,59913,0.5242,3479,0.10663983903420524,1682,0.11716744677638533,0.3687150837988827
25025100601,0.5013447239360861,6321,0.40262616674576807,0.32953646574909035,0,0.12640404999208987,0,0.09919316563834836,4963,620,1300,1034,1303,706,0.05521278278753362,0.022306597057427623,0.02420503084954912,76593,0.4039,4125,0.09624242424242424,1730,0.09761113747824711,0.4814111691188103
25025100603,0.5826359832635983,1912,0.8080543933054394,0.07845188284518828,0,0.08734309623430962,0,0.01882845188284519,1622,125,389,278,631,199,0.11244769874476987,0.0350418410041841,0.013598326359832637,90893,0.3414,1434,0.023709902370990237,1855,0.08211297071129707,0.5794979079497908
25025100700,0.47210884353741495,4410,0.9043083900226757,0.025170068027210883,0,0.05170068027210884,0.003401360544217687,0.007029478458049887,3351,323,899,633,940,556,0.09591836734693877,0.04943310657596372,0.016780045351473923,96250,0.4657,2530,0.0683794466403162,1536,0.1893424036281179,0.4827664399092971
25025100800,0.5223113964686998,6230,0.6226324237560192,0.2436597110754414,0,0.08828250401284109,0,0.07977528089887641,5069,377,1156,1037,1411,1088,0.10337078651685393,0.052969502407704656,0.018780096308186195,89500,0.4517,4063,0.0502092050209205,1862,0.1709470304975923,0.5675762439807384
25025100900,0.46968403074295473,4684,0.2649444918872758,0.5309564474807856,0.027113578138343298,0.08646456020495304,0,0.10866780529461999,3382,284,1032,874,716,476,0.06682322801024765,0.04355251921434671,0.017933390264730998,86716,0.4449,2638,0.0803639120545868,1741,0.1590520922288642,0.4410760034158839
25025101001,0.5049883604921849,6014,0.046890588626538075,0.8887595610242767,0,0,0,0.14283338875956103,4440,587,1815,1323,344,371,0.028766212171599602,0.02494180246092451,0.016960425673428665,64185,0.5443,3300,0.07909090909090909,1572,0.15530428999002327,0.33887595610242766
25025101002,0.6196337436205344,6662,0.07625337736415491,0.8393875712999099,0,0.027169018312818972,0,0.13614530171119785,4447,713,1493,1433,541,267,0.05133593515460823,0.0643950765535875,0.01636145301711198,49947,0.4471,3653,0.12400766493293183,1521,0.11948363854698289,0.33638546982888023
25025101101,0.5456570155902004,3592,0.018374164810690423,0.8822383073496659,0,0,0,0.14810690423162584,2390,381,754,741,228,286,0.04175946547884187,0.026169265033407572,0.007516703786191537,50625,0.4252,1945,0.16709511568123395,1744,0.12834075723830735,0.34938752783964366
25025101102,0.5475783475783476,5265,0.06875593542260208,0.8735042735042735,0,0.007027540360873694,0,0.1557454890788224,3152,624,1024,1079,257,168,0.020322886989553656,0.008736942070275403,0,46080,0.4293,2880,0.10208333333333333,1710,0.0945868945868946,0.2856600189933523
25025110103,0.5397827363476219,6812,0.5540223135642983,0.31987668819729886,0,0.03537874339401057,0,0.19201409277745154,5135,542,806,1201,1477,1109,0.06635349383440986,0.020845566647093364,0.0057251908396946565,87214,0.435,4325,0.09780346820809249,1933,0.07736347621843805,0.5559307105108632
25025110201,0.585240726124704,2534,0.27782162588792425,0.5331491712707183,0,0.008287292817679558,0,0.3468823993685872,1675,369,445,439,275,147,0.03591160220994475,0.018547750591949488,0,45250,0.4825,1281,0.08040593286494926,1436,0.08287292817679558,0.3397790055248619
25025110301,0.5613704819277109,2656,0.5022590361445783,0.3490210843373494,0.01355421686746988,0.01957831325301205,0,0.2759789156626506,1995,246,483,421,471,374,0.0365210843373494,0.029367469879518073,0.007906626506024096,69563,0.4427,1673,0.05140466228332337,1779,0.13704819277108435,0.4766566265060241
25025110401,0.524822695035461,3807,0.4799054373522459,0.36354084581034934,0.008668242710795903,0.030995534541633833,0,0.33123194116101917,2690,297,559,730,538,566,0.04885736800630418,0.03835040714473339,0.015760441292356184,64494,0.4357,2096,0.09112595419847329,1572,0.12450748620961387,0.48174415550302074
25025110403,0.5308338455234584,4881,0.62179881171891,0.2362220856381889,0,0.016594960049170254,0,0.2501536570374923,3492,273,673,737,971,838,0.09383323089530834,0.022946117598852695,0.013521819299323909,100833,0.4309,2931,0.023882633913340157,1822,0.1384962097930752,0.5216144232739193
25025110501,0.5406824146981627,3429,0.8439778361038204,0.028288130650335374,0,0.012540099154272382,0,0.09594634004082823,2685,116,415,654,807,693,0.06445027704870225,0.023038786818314377,0.00379119276757072,94615,0.4369,2245,0.015144766146993319,1853,0.13531641878098571,0.6281714785651793
25025110502,0.5234177215189874,4740,0.6430379746835443,0.14345991561181434,0.01751054852320675,0.039873417721518985,0,0.3143459915611814,3504,316,871,679,613,1025,0.06181434599156118,0.016455696202531647,0.025949367088607594,98977,0.3854,3000,0.009666666666666667,1792,0.09514767932489451,0.4888185654008439
25025110601,0.5565565565565566,2997,0.8238238238238238,0.018018018018018018,0,0.08475141808475142,0,0.10543877210543877,2415,128,320,389,666,912,0.06306306306306306,0.01001001001001001,0.019686353019686353,107012,0.447,1390,0.03093525179856115,1529,0.33800467133800466,0.656322989656323
25025110607,0.5291629955947137,5675,0.8865198237885462,0.03383259911894273,0,0.03436123348017621,0,0.09832599118942731,4506,149,731,685,1393,1548,0.036299559471365636,0.02290748898678414,0.013920704845814978,106222,0.3182,3547,0.042007330138144915,1848,0.17656387665198237,0.6389427312775331
25025120103,0.5199784017278618,1852,0.8169546436285097,0.035637149028077755,0,0.06749460043196544,0,0.07451403887688984,1398,30,49,104,389,826,0.026997840172786176,0.005939524838012959,0.008099352051835854,160341,0.4094,1168,0.012842465753424657,2467,0.15226781857451405,0.7122030237580994
25025120104,0.5700214132762312,2335,0.7657387580299786,0.10663811563169165,0,0.04025695931477516,0,0.0993576017130621,1912,34,181,220,503,974,0.04197002141327623,0.03297644539614561,0.010278372591006424,100977,0.422,1583,0.04232469993682881,1961,0.07794432548179872,0.7267665952890793
25025120105,0.6123887240356083,2696,0.8590504451038575,0.04673590504451038,0.001483679525222552,0.06231454005934718,0,0.04413946587537092,1833,47,186,174,528,898,0.02410979228486647,0.01669139465875371,0.007047477744807121,161473,0.4192,1356,0.033185840707964605,2295,0.2689169139465875,0.5934718100890207
25025120201,0.4678025557504385,3991,0.620646454522676,0.17840140315710348,0.002756201453269857,0.05011275369581558,0,0.25757955399649213,2952,287,287,452,934,992,0.01804059133049361,0.035580055124029064,0.0045101478326234025,84321,0.5082,2689,0.03830420230568985,1839,0.08068153345026309,0.5958406414432473
25025120301,0.5322944048066091,5326,0.51971460758543,0.18062335711603456,0,0.034923019151333085,0,0.3443484791588434,4074,327,560,730,1304,1153,0.03961697333834022,0.027037176117161096,0.001877581674802854,94362,0.386,3772,0.0644220572640509,1941,0.09275253473526099,0.5983852797596696
25025120400,0.5622792197819075,6511,0.8339732759944709,0.054369528490247274,0.001535862386730149,0.04515435416986638,0,0.10689602211641837,5386,222,337,695,1687,2445,0.05851635693441867,0.012901244048533251,0.0016894486254031638,103016,0.4794,4134,0.033381712626995644,1889,0.1465212716940562,0.741360774074643
25025120500,0.49157894736842106,2850,0.5459649122807018,0.11087719298245614,0.0045614035087719294,0.07192982456140351,0,0.41964912280701755,2178,143,425,247,735,628,0.03368421052631579,0.015087719298245613,0.0010526315789473684,84850,0.4766,1892,0.06183932346723044,1775,0.0824561403508772,0.5649122807017544
25025120600,0.48145193458316715,2507,0.7219784603111289,0.07778220981252493,0,0.04028719585161548,0,0.18867171918627842,2024,66,262,179,773,744,0.059034702832070206,0.022337455125648185,0.01954527323494216,105968,0.3519,2016,0.003968253968253968,2256,0.0793777423214998,0.676505783805345
25025120700,0.5514935354436024,2243,0.6865804725813642,0.09986625055728934,0.020954079358002677,0.11725367810967455,0,0.16094516272848863,1802,102,91,227,453,929,0.03031654034774855,0.027641551493535442,0.013374944271065538,96711,0.4333,1557,0.03789338471419396,1742,0.16674097191261703,0.717342844404815
25025130100,0.5030116057000147,6807,0.7999118554429264,0.04084031144410166,0,0.08447186719553401,0,0.05670633171734979,5318,255,802,878,1432,1951,0.048773321580725726,0.014690759512266784,0.026149551931834877,112468,0.3388,4390,0.04624145785876993,1773,0.16527104451300131,0.6259732628176877
25025130200,0.517707918822125,5026,0.8758456028651015,0.026462395543175487,0.0019896538002387586,0.04456824512534819,0,0.044767210505372065,3829,130,555,523,1347,1274,0.04834858734580183,0.0019896538002387586,0.011738957421408675,111808,0.3963,2921,0.05066757959602876,1777,0.19259848786311182,0.6255471547950656
25025130300,0.5206463195691203,4456,0.86983842010772,0.0486983842010772,0,0.05385996409335727,0,0.06373429084380611,3328,95,632,448,1014,1139,0.05026929982046679,0.019299820466786355,0.01099640933572711,123241,0.4198,2585,0.06150870406189555,1813,0.1460951526032316,0.58370736086175945
25025130402,0.5724485510289794,4762,0.8093238135237295,0.02393952120957581,0,0.11570768584628308,0,0.10226795464090718,3750,125,914,866,878,967,0.08231835363292735,0.0377992440151197,0.006719865602687947,73039,0.4682,2647,0.025311673592746504,1473,0.25976480470390595,0.5692986140277194
25025130404,0.5179728933411903,3394,0.6446670595167944,0.1758986446670595,0,0.10695344725987035,0,0.13965822038892162,2705,300,679,809,468,449,0.07307012374779022,0.024160282852091926,0.0076605774896876845,69798,0.419,2011,0.05072103431128792,1622,0.20182675309369474,0.5085444902769594
25025130406,0.522189349112426,6084,0.36571334648257725,0.49539776462853385,0,0.04947403024326101,0,0.19789612097304404,3931,617,985,1100,787,442,0.040105193951347796,0.008053911900065746,0.0031229454306377384,53265,0.4481,3049,0.027222040013119054,1320,0.13001314924391846,0.38280736357659434
25025140102,0.5514794947222703,5779,0.410624675549403,0.4658245371171483,0,0.03616542654438484,0,0.17528984253331026,3904,464,1072,932,923,513,0.04256791832496972,0.03979927323066274,0.013151064197958124,98750,0.3992,3406,0.12096300645918967,1561,0.11195708600103824,0.40975947395743206
25025140105,0.4630397657965357,4099,0.5930714808489875,0.29860941693095877,0,0.003659429129055867,0,0.3969260795315931,2924,345,620,1048,584,327,0.04659673090997804,0.016345450109782875,0.01658941205171993,93810,0.413,2560,0.044921875,1827,0.13857038302024885,0.4779214442546963
25025140106,0.5728577642453241,2299,0.30361026533275337,0.5550239234449761,0,0.02218355806872553,0,0.3092648977816442,1414,261,479,401,141,132,0.02957807742496738,0.019573727707699,0.0013049151805132667,32056,0.5012,1109,0.0739404869251578,1112,0.1300565463244889,0.29317094388864723
25025140107,0.5872252747252747,2912,0.4811126373626374,0.38770604395604397,0.007554945054945055,0,0,0.30666208791208793,2106,167,631,492,403,413,0.0782967032967033,0.026442307692307692,0.02300824175824176,82750,0.476,1692,0.0644208037825059,1558,0.11229395604395605,0.4491758241758242
25025140201,0.4898125509372453,2454,0.45639771801140994,0.2921760391198044,0,0.07171964140179299,0,0.21352893235533824,1840,193,483,631,342,191,0.06275468622656886,0.022819885900570498,0.013854930725346373,81063,0.3696,1537,0.03643461288223813,1485,0.1271393643031785,0.4743276283618582
25025140202,0.4989816700610998,6874,0.42828047716031425,0.3521966831539133,0,0.04349723596159441,0,0.2764038405586267,4893,530,1395,1521,962,485,0.057171952283968576,0.03200465522257783,0.013965667733488507,77250,0.4738,4053,0.06415001233654083,1604,0.14242071574047135,0.4317718940936864
25025140300,0.5298064516129032,7750,0.22812903225806452,0.5536774193548387,0,0.005548387096774194,0,0.2974193548387097,5106,845,1526,1582,917,236,0.06735483870967741,0.029419354838709676,0.0037419354838709677,62056,0.4832,3989,0.13662572073201304,1845,0.1655483870967742,0.3529032258064516
25025140400,0.5110424028268551,9056,0.11892667844522968,0.7365282685512368,0.00629416961130742,0.004085689045936396,0,0.21863957597173145,6467,1215,1823,2004,886,539,0.03732332155477032,0.06062279151943463,0.004527385159010601,62743,0.4503,4911,0.08898391366320504,1502,0.16950088339222616,0.3786439929328622
25025160101,0.47643742953776774,8870,0.39605411499436305,0.04701240135287486,0,0.04644870349492672,0,0.7865839909808343,5135,1959,1572,931,451,222,0.021195039458850057,0.010033821871476889,0.022773393461104848,67058,0.4378,4635,0.04660194174757282,1502,0.07282976324689966,0.18083427282976325
25025160200,0.47964345940737174,4151,0.46229824138761744,0.01517706576728499,0,0.011322572874006263,0,0.9002649963864129,2441,1049,764,388,199,41,0.012768007708985786,0.008913514815707058,0,49688,0.3678,2037,0.037800687285223365,1524,0.050590219224283306,0.15128884606119009
25025160300,0.5238720981165134,2283,0.7179150240911082,0.06789312308366185,0,0.01971090670170828,0,0.3622426631625055,1927,318,372,453,467,317,0.033289531318440646,0.014892685063512922,0.003942181340341655,52500,0.4798,1305,0.06053639846743295,1752,0.2527376259307928,0.5418309242225142
25025160400,0.43803418803418803,3276,0.4896214896214896,0.08943833943833944,0.00641025641025641,0.021062271062271064,0,0.6486568986568987,2364,751,551,506,298,258,0.015567765567765568,0.014652014652014652,0.006105006105006105,58967,0.4346,2196,0.05919854280510018,1467,0.076007326007326,0.3241758241758242
25025160501,0.5297232661428083,5854,0.4519986334130509,0.036727024256918345,0,0.04748889648103861,0,0.7420567133583874,3918,1318,1318,586,386,310,0.030235736248718826,0.012299282541851725,0.008711991800478306,50917,0.4188,3411,0.04133685136323659,1487,0.08524086094977792,0.21899555859241543
25025160502,0.4761998041136141,5105,0.4542605288932419,0.07835455435847209,0,0.01665034280117532,0,0.6724779627815867,3354,1019,1252,594,359,130,0.016454456415279137,0.030558276199804113,0.0037218413320274243,47689,0.4966,2669,0.04795803671787186,1378,0.08031341821743389,0.21214495592556318
25025160601,0.43687672395501803,4713,0.5957988542329726,0.07107999151283684,0,0.030553787396562698,0,0.5247188627201358,3364,618,1243,727,502,274,0.013579461065138977,0.01633778909399533,0.005941014215998302,60818,0.4452,2560,0.06015625,1541,0.12136643326967961,0.31890515595162316
25025160602,0.5038327526132405,5740,0.5045296167247387,0.11898954703832752,0,0.09128919860627177,0,0.5013937282229965,3751,1125,1312,684,354,276,0.025087108013937282,0.01759581881533101,0.0020905923344947735,63776,0.4122,2898,0.03450655624568668,1481,0.10836236933797909,0.2289198606271777
25025170100,0.48758664146187775,7935,0.8059231253938248,0.04499054820415879,0,0.02633900441083806,0,0.3789540012602394,5617,778,2935,1075,505,324,0.00831758034026465,0.008065532451165721,0.0020163831127914303,68470,0.4065,4302,0.0908879590887959,1484,0.1434152488972905,0.23994959042218023
25025170200,0.5225020644095789,4844,0.7691990090834021,0.07927332782824112,0,0.02291494632535095,0,0.22853014037985137,3285,406,1398,870,487,124,0.024153592072667217,0.03220478943022296,0.001032204789430223,49788,0.4592,2291,0.044085552160628545,1330,0.15586292320396367,0.30573905862923206
25025170300,0.5114155251141552,9417,0.8073696506318361,0.08346607199745142,0,0.055644047998300944,0,0.2277795476266327,6844,925,3085,1091,1117,626,0.055644047998300944,0.01837103111394287,0.02293724115960497,72721,0.4336,5092,0.03043990573448547,1689,0.128809599660189,0.30094509928852076
25025170400,0.46359849236262646,5041,0.6929180718111486,0.10097202935925412,0,0.05911525490974013,0,0.2818885141836937,3613,677,1377,677,470,412,0.043840507835746875,0.02023408053957548,0.0035707200952192026,52474,0.5252,2754,0.06535947712418301,1343,0.1698075778615354,0.3092640349137076
25025170501,0.5360699538498906,4117,0.7809084284673306,0.03473402963322808,0,0.0650959436482876,0,0.37794510565946077,3074,379,863,680,736,416,0.02161768277872237,0.017245567160553803,0.006072382803011902,60179,0.514,2435,0.05831622176591376,1766,0.14573718727228566,0.44498421180471215
25025170502,0.5522633744855967,2430,0.9152263374485596,0.005761316872427984,0,0.05102880658436214,0,0.05267489711934156,2073,106,820,346,479,322,0.02345679012345679,0.029218106995884775,0.0069958847736625515,63944,0.4787,1198,0.052587646076794656,1264,0.3074074074074074,0.4720164609053498
25025170601,0.5028933092224231,5530,0.8034358047016275,0.03200723327305606,0.005786618444846293,0.025135623869801085,0,0.42115732368896924,4190,881,1477,881,601,350,0.040867992766726945,0.01681735985533454,0.007594936708860759,67230,0.4151,3268,0.02539779681762546,1473,0.1406871609403255,0.3312839059674503
25025170701,0.4497379704621248,2099,0.6541210100047642,0.03954263935207242,0,0.06955693187232015,0,0.2996665078608861,1653,283,604,305,292,169,0.01953311100524059,0.020009528346831826,0.004764173415912339,49390,0.5031,1298,0.0901386748844376,1375,0.11767508337303478,0.3649356836588852
25025170702,0.4877543980682994,5798,0.677302518109693,0.06002069679199724,0,0.09313556398758192,0,0.5070714039323905,4290,830,1943,796,449,272,0.00741635046567782,0.014660227664711969,0.0027595722662987236,54375,0.4344,3547,0.03806033267550042,1475,0.11279751638496033,0.2616419454984477
25025170800,0.4658231754358895,6481,0.8538805739854961,0.021755901866995834,0.01666409504706064,0.03857429409041815,0,0.4289461502854498,4352,964,1668,942,458,320,0.0225273877488042,0.01851566116340071,0.012189476932572134,69485,0.4046,3296,0.06735436893203883,1730,0.11325412744946768,0.26539114334207686
25025180101,0.5843349358974359,4992,0.9302884615384616,0.024439102564102564,0,0.008814102564102564,0,0.12259615384615384,4049,215,1398,1048,986,402,0.034054487179487176,0.032852564102564104,0.022636217948717948,51953,0.5466,2914,0.013383665065202471,1484,0.19911858974358973,0.4879807692307692
25025180200,0.5011547344110855,4330,0.9210161662817552,0.028868360277136258,0,0.007852193995381063,0,0.07829099307159354,3311,164,1135,886,780,346,0.046651270207852195,0.02956120092378753,0.0062355658198614316,85179,0.4461,2621,0.04769172071728348,1525,0.21454965357967667,0.4646651270207852
25025180301,0.4863826815642458,2864,0.9615921787709497,0.007681564245810056,0,0.021298882681564244,0,0.04713687150837989,2093,50,429,496,730,388,0.07227653631284917,0.02548882681564246,0.008729050279329608,86118,0.4394,1546,0.032988357050452784,1905,0.19238826815642457,0.5635474860335196
25025180400,0.519240379810095,2001,0.8350824587706147,0.026986506746626688,0,0.01199400299850075,0,0.2098950524737631,1467,63,402,394,340,268,0.06646676661669165,0.014492753623188406,0.004497751124437781,83333,0.4158,1254,0.03508771929824561,1680,0.14442778610694654,0.5007496251874063
25025180500,0.5343283582089552,4355,0.957979334098737,0.018369690011481057,0.002296211251435132,0.003214695752009185,0,0.059931113662456945,3343,143,1075,906,721,498,0.02158438576349024,0.04661308840413318,0.011710677382319174,76974,0.4345,2756,0.050435413642960815,1550,0.13340987370838117,0.48794489092996557
